DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,LYLTY_CARD_NBR,LIFESTAGE,PREMIUM_CUSTOMER
26 September 2018,55,55163,49467,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,4052,RETIREES,Premium
28 March 2019,55,55202,49689,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,4058,YOUNG SINGLES/COUPLES,Mainstream
07 December 2018,56,56013,50092,44,Thins Chips Light&  Tangy 175g,2,6.6,4063,MIDAGE SINGLES/COUPLES,Mainstream
04 February 2019,56,56086,50493,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,4068,MIDAGE SINGLES/COUPLES,Mainstream
06 July 2018,56,56150,50816,110,WW Original Corn    Chips 200g,2,3.8,4076,RETIREES,Mainstream
08 August 2018,56,56150,50817,78,Thins Chips Salt &  Vinegar 175g,2,6.6,4077,RETIREES,Mainstream
10 June 2019,56,56150,50821,110,WW Original Corn    Chips 200g,2,3.8,4081,YOUNG SINGLES/COUPLES,Mainstream
10 November 2018,56,56155,50847,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,4084,NEW FAMILIES,Mainstream
27 December 2018,56,56155,50848,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,4085,OLDER SINGLES/COUPLES,Budget
17 November 2018,57,57009,51309,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,4093,OLDER SINGLES/COUPLES,Budget
27 November 2018,57,57009,51310,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,4094,OLDER SINGLES/COUPLES,Budget
10 September 2018,57,57026,51415,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,4097,YOUNG SINGLES/COUPLES,Mainstream
04 March 2019,57,57032,51455,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,4104,RETIREES,Premium
24 January 2019,58,58121,53351,44,Thins Chips Light&  Tangy 175g,2,6.6,4120,MIDAGE SINGLES/COUPLES,Mainstream
29 December 2018,58,58191,53663,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,4131,OLDER FAMILIES,Premium
23 April 2019,58,58191,53665,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,4133,RETIREES,Premium
20 October 2018,58,58324,54251,78,Thins Chips Salt &  Vinegar 175g,2,6.6,4134,YOUNG FAMILIES,Mainstream
24 December 2018,58,58334,54297,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,4137,RETIREES,Mainstream
12 October 2018,58,58348,54364,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,4142,OLDER SINGLES/COUPLES,Mainstream
21 August 2018,59,59007,54626,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,4145,OLDER SINGLES/COUPLES,Mainstream
02 January 2019,59,59039,54756,44,Thins Chips Light&  Tangy 175g,2,6.6,4148,OLDER SINGLES/COUPLES,Budget
14 February 2019,59,59039,54758,47,Doritos Corn Chips  Original 170g,2,8.8,4150,OLDER SINGLES/COUPLES,Premium
17 July 2018,59,59063,54865,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,4151,OLDER SINGLES/COUPLES,Budget
02 October 2018,59,59063,54867,40,Thins Chips Seasonedchicken 175g,2,6.6,4153,RETIREES,Mainstream
20 April 2019,59,59187,55366,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,4158,RETIREES,Mainstream
07 November 2018,60,60038,56305,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,4159,YOUNG SINGLES/COUPLES,Budget
21 September 2018,60,60355,57662,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,4166,NEW FAMILIES,Premium
08 October 2018,60,60355,57663,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,4167,OLDER FAMILIES,Budget
08 March 2019,62,62002,57780,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,4179,RETIREES,Premium
27 September 2018,62,62050,58070,110,WW Original Corn    Chips 200g,2,3.8,4182,YOUNG SINGLES/COUPLES,Mainstream
02 August 2018,62,62177,58846,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,4188,OLDER SINGLES/COUPLES,Budget
18 June 2019,62,62177,58850,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,4191,RETIREES,Budget
19 June 2019,62,62177,58851,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,4192,OLDER SINGLES/COUPLES,Mainstream
30 May 2019,63,63225,60883,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,4207,OLDER SINGLES/COUPLES,Mainstream
04 August 2018,64,64014,61118,78,Thins Chips Salt &  Vinegar 175g,2,6.6,4211,NEW FAMILIES,Budget
25 October 2018,64,64014,61119,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,4212,OLDER SINGLES/COUPLES,Mainstream
13 November 2018,64,64019,61125,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,4214,RETIREES,Mainstream
16 February 2019,64,64027,61139,44,Thins Chips Light&  Tangy 175g,2,6.6,4216,RETIREES,Premium
05 March 2019,64,64027,61140,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,4217,RETIREES,Budget
11 June 2019,64,64345,61648,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,4223,NEW FAMILIES,Premium
15 April 2019,65,65056,61910,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,4232,MIDAGE SINGLES/COUPLES,Premium
19 December 2018,65,65216,62578,44,Thins Chips Light&  Tangy 175g,2,6.6,4239,RETIREES,Mainstream
17 June 2019,65,65216,62579,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,4240,YOUNG FAMILIES,Premium
25 July 2018,66,66293,63693,44,Thins Chips Light&  Tangy 175g,2,6.6,4249,RETIREES,Mainstream
15 April 2019,66,66330,63760,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,4252,RETIREES,Budget
04 August 2018,67,67053,64136,47,Doritos Corn Chips  Original 170g,2,8.8,4254,MIDAGE SINGLES/COUPLES,Mainstream
24 November 2018,67,67213,65086,47,Doritos Corn Chips  Original 170g,2,8.8,4259,YOUNG FAMILIES,Mainstream
01 July 2018,68,68193,65598,44,Thins Chips Light&  Tangy 175g,2,6.6,4264,MIDAGE SINGLES/COUPLES,Mainstream
18 March 2019,69,69008,65858,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,4269,MIDAGE SINGLES/COUPLES,Premium
11 September 2018,69,69113,66538,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,4273,YOUNG SINGLES/COUPLES,Budget
30 September 2018,69,69113,66541,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,4276,OLDER SINGLES/COUPLES,Premium
06 October 2018,69,69113,66542,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,4277,RETIREES,Mainstream
16 December 2018,69,69113,66543,29,French Fries Potato Chips 175g,2,6.0,4278,YOUNG SINGLES/COUPLES,Mainstream
11 July 2018,69,69207,67157,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,4281,RETIREES,Premium
22 November 2018,69,69207,67158,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,4282,RETIREES,Premium
08 July 2018,71,71107,69629,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,4293,RETIREES,Mainstream
26 September 2018,71,71107,69630,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,4294,RETIREES,Mainstream
04 October 2018,71,71107,69631,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,4295,RETIREES,Premium
12 April 2019,71,71122,69716,96,WW Original Stacked Chips 160g,2,3.8,4301,YOUNG SINGLES/COUPLES,Mainstream
19 April 2019,71,71131,69781,40,Thins Chips Seasonedchicken 175g,2,6.6,4306,RETIREES,Mainstream
28 June 2019,71,71161,69988,110,WW Original Corn    Chips 200g,2,3.8,4310,YOUNG FAMILIES,Budget
29 April 2019,71,71171,70058,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,4316,OLDER FAMILIES,Budget
27 November 2018,72,72195,71461,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,4338,YOUNG FAMILIES,Mainstream
31 July 2018,72,72366,72220,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,4349,RETIREES,Budget
31 July 2018,72,72366,72220,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,4350,RETIREES,Budget
01 November 2018,72,72366,72221,47,Doritos Corn Chips  Original 170g,2,8.8,4351,RETIREES,Premium
05 December 2018,72,72366,72222,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,4352,OLDER SINGLES/COUPLES,Mainstream
27 December 2018,73,73053,72327,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,4354,OLDER SINGLES/COUPLES,Mainstream
19 September 2018,73,73390,72741,29,French Fries Potato Chips 175g,2,6.0,4359,OLDER SINGLES/COUPLES,Mainstream
30 August 2018,74,74484,73335,22,Thins Chips         Originl saltd 175g,1,3.3,4368,OLDER SINGLES/COUPLES,Budget
08 November 2018,74,74484,73336,21,WW Sour Cream &OnionStacked Chips 160g,1,1.9,4369,YOUNG FAMILIES,Premium
14 January 2019,75,75029,73500,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,4372,OLDER FAMILIES,Budget
09 August 2018,75,75081,73702,47,Doritos Corn Chips  Original 170g,2,8.8,4378,RETIREES,Mainstream
26 February 2019,75,75081,73705,44,Thins Chips Light&  Tangy 175g,2,6.6,5000,YOUNG FAMILIES,Budget
12 June 2019,75,75081,73706,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,5001,OLDER FAMILIES,Premium
18 March 2019,75,75161,74048,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,5018,MIDAGE SINGLES/COUPLES,Budget
26 April 2019,75,75162,74053,47,Doritos Corn Chips  Original 170g,2,8.8,5023,YOUNG SINGLES/COUPLES,Budget
22 July 2018,75,75186,74167,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,5024,YOUNG FAMILIES,Budget
27 January 2019,75,75186,74169,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,5025,YOUNG FAMILIES,Premium
13 June 2019,75,75309,74679,44,Thins Chips Light&  Tangy 175g,2,6.6,5035,YOUNG FAMILIES,Mainstream
28 June 2019,75,75309,74680,44,Thins Chips Light&  Tangy 175g,2,6.6,5036,OLDER SINGLES/COUPLES,Premium
08 March 2019,77,77069,74986,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,5042,OLDER FAMILIES,Budget
28 October 2018,78,78009,75513,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,5049,RETIREES,Budget
08 January 2019,78,78009,75514,29,French Fries Potato Chips 175g,2,6.0,5050,MIDAGE SINGLES/COUPLES,Budget
24 March 2019,78,78009,75516,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,5052,OLDER FAMILIES,Budget
02 July 2018,78,78052,75770,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,5054,YOUNG SINGLES/COUPLES,Premium
05 November 2018,78,78081,75925,110,WW Original Corn    Chips 200g,2,3.8,5064,OLDER SINGLES/COUPLES,Mainstream
25 January 2019,78,78081,75927,29,French Fries Potato Chips 175g,2,6.0,5066,OLDER SINGLES/COUPLES,Budget
19 April 2019,78,78081,75930,96,WW Original Stacked Chips 160g,2,3.8,5069,YOUNG FAMILIES,Premium
16 January 2019,78,78158,76371,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,5074,RETIREES,Mainstream
05 April 2019,79,79063,77105,44,Thins Chips Light&  Tangy 175g,2,6.6,5090,YOUNG FAMILIES,Budget
19 September 2018,79,79079,77156,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,5092,OLDER FAMILIES,Premium
08 July 2018,79,79208,77658,40,Thins Chips Seasonedchicken 175g,2,6.6,5098,YOUNG FAMILIES,Budget
30 August 2018,79,79208,77659,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,5099,YOUNG FAMILIES,Budget
05 December 2018,79,79208,77662,78,Thins Chips Salt &  Vinegar 175g,2,6.6,5102,RETIREES,Budget
09 July 2018,79,79287,77974,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,5103,OLDER SINGLES/COUPLES,Mainstream
02 November 2018,80,80285,79377,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,5122,OLDER SINGLES/COUPLES,Mainstream
13 May 2019,80,80285,79379,47,Doritos Corn Chips  Original 170g,2,8.8,5124,YOUNG FAMILIES,Budget
12 September 2018,80,80290,79393,40,Thins Chips Seasonedchicken 175g,2,6.6,5127,OLDER FAMILIES,Budget
06 October 2018,80,80290,79394,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,5128,MIDAGE SINGLES/COUPLES,Mainstream
03 January 2019,80,80290,79395,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,5129,YOUNG SINGLES/COUPLES,Mainstream
16 November 2018,81,81093,80155,40,Thins Chips Seasonedchicken 175g,2,6.6,5134,YOUNG SINGLES/COUPLES,Premium
15 December 2018,81,81357,81312,47,Doritos Corn Chips  Original 170g,2,8.8,5144,OLDER FAMILIES,Mainstream
27 May 2019,81,81374,81387,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,5154,OLDER FAMILIES,Premium
08 March 2019,82,82114,81570,47,Doritos Corn Chips  Original 170g,2,8.8,5160,YOUNG FAMILIES,Mainstream
21 October 2018,82,82325,81831,22,Thins Chips         Originl saltd 175g,2,6.6,5166,RETIREES,Budget
08 June 2019,82,82366,81887,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,5168,OLDER FAMILIES,Mainstream
01 September 2018,83,83008,82091,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,5174,YOUNG SINGLES/COUPLES,Mainstream
27 December 2018,83,83059,82420,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,5183,OLDER SINGLES/COUPLES,Mainstream
06 May 2019,83,83059,82423,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,5186,MIDAGE SINGLES/COUPLES,Premium
23 October 2018,83,83062,82435,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,5190,OLDER SINGLES/COUPLES,Budget
23 February 2019,83,83186,83166,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,5203,YOUNG FAMILIES,Budget
16 April 2019,83,83186,83170,78,Thins Chips Salt &  Vinegar 175g,2,6.6,5207,YOUNG SINGLES/COUPLES,Budget
18 June 2019,83,83186,83172,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,5209,OLDER FAMILIES,Budget
11 July 2018,84,84073,83625,44,Thins Chips Light&  Tangy 175g,2,6.6,5211,OLDER SINGLES/COUPLES,Mainstream
10 September 2018,84,84073,83626,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,5212,OLDER SINGLES/COUPLES,Budget
15 January 2019,84,84350,84079,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,5221,NEW FAMILIES,Mainstream
11 January 2019,86,86245,85639,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,5222,RETIREES,Mainstream
15 March 2019,86,86248,85659,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,5230,OLDER FAMILIES,Budget
30 April 2019,87,87182,85941,47,Doritos Corn Chips  Original 170g,1,4.4,5233,YOUNG FAMILIES,Mainstream
01 February 2019,87,87196,85957,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,5234,MIDAGE SINGLES/COUPLES,Mainstream
05 March 2019,87,87317,86118,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,5238,OLDER FAMILIES,Budget
01 May 2019,88,88000,86223,47,Doritos Corn Chips  Original 170g,2,8.8,6008,OLDER SINGLES/COUPLES,Premium
26 June 2019,88,88211,87263,47,Doritos Corn Chips  Original 170g,2,8.8,6030,OLDER FAMILIES,Premium
13 May 2019,88,88246,87437,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,6041,OLDER FAMILIES,Budget
31 March 2019,88,88292,87683,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,6047,RETIREES,Mainstream
07 July 2018,88,88320,87804,47,Doritos Corn Chips  Original 170g,2,8.8,6053,OLDER FAMILIES,Budget
11 April 2019,88,88320,87810,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,6060,YOUNG SINGLES/COUPLES,Premium
15 March 2019,89,89114,88241,27,WW Supreme Cheese   Corn Chips 200g,1,1.9,6063,MIDAGE SINGLES/COUPLES,Premium
28 March 2019,89,89260,88405,61,Smiths Crinkle Cut  Chips Chicken 170g,1,2.9,6069,OLDER FAMILIES,Budget
09 November 2018,90,90055,88738,21,WW Sour Cream &OnionStacked Chips 160g,1,1.9,6080,OLDER FAMILIES,Mainstream
09 December 2018,90,90150,88858,22,Thins Chips         Originl saltd 175g,2,6.6,6092,MIDAGE SINGLES/COUPLES,Mainstream
15 March 2019,90,90380,89109,78,Thins Chips Salt &  Vinegar 175g,1,3.3,6099,OLDER SINGLES/COUPLES,Premium
03 April 2019,90,90439,89177,47,Doritos Corn Chips  Original 170g,2,8.8,6103,YOUNG SINGLES/COUPLES,Mainstream
25 May 2019,91,91114,89652,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,6112,YOUNG SINGLES/COUPLES,Mainstream
17 January 2019,91,91176,89849,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,1,3.8,6115,MIDAGE SINGLES/COUPLES,Premium
02 December 2018,93,93106,91301,22,Thins Chips         Originl saltd 175g,2,6.6,6134,NEW FAMILIES,Budget
23 October 2018,94,94004,92458,29,French Fries Potato Chips 175g,2,6.0,6151,OLDER SINGLES/COUPLES,Budget
26 October 2018,94,94004,92459,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,6152,MIDAGE SINGLES/COUPLES,Mainstream
22 August 2018,94,94135,93304,44,Thins Chips Light&  Tangy 175g,2,6.6,6172,OLDER SINGLES/COUPLES,Budget
15 March 2019,94,94199,93748,22,Thins Chips         Originl saltd 175g,2,6.6,6193,YOUNG SINGLES/COUPLES,Mainstream
06 June 2019,94,94199,93750,96,WW Original Stacked Chips 160g,2,3.8,6195,NEW FAMILIES,Premium
08 September 2018,94,94233,93959,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,6199,YOUNG FAMILIES,Mainstream
02 October 2018,94,94233,93960,29,French Fries Potato Chips 175g,2,6.0,6200,RETIREES,Mainstream
09 February 2019,94,94236,93982,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,6215,YOUNG FAMILIES,Premium
28 October 2018,95,95161,94840,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,6230,RETIREES,Mainstream
13 October 2018,96,96257,96104,40,Thins Chips Seasonedchicken 175g,2,6.6,6249,OLDER FAMILIES,Premium
14 December 2018,96,96257,96105,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,6250,NEW FAMILIES,Budget
03 May 2019,96,96343,96224,78,Thins Chips Salt &  Vinegar 175g,2,6.6,6251,YOUNG SINGLES/COUPLES,Budget
18 April 2019,97,97033,96475,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,6267,YOUNG SINGLES/COUPLES,Mainstream
13 January 2019,97,97159,97275,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,6290,RETIREES,Premium
19 September 2018,97,97163,97309,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,6296,YOUNG FAMILIES,Budget
31 January 2019,97,97242,97803,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,6318,NEW FAMILIES,Mainstream
14 April 2019,97,97242,97805,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,6320,NEW FAMILIES,Premium
21 November 2018,98,98467,98219,21,WW Sour Cream &OnionStacked Chips 160g,1,1.9,6325,RETIREES,Mainstream
05 September 2018,100,100001,98312,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,6334,YOUNG SINGLES/COUPLES,Mainstream
12 November 2018,100,100001,98313,78,Thins Chips Salt &  Vinegar 175g,2,6.6,6335,OLDER SINGLES/COUPLES,Budget
22 October 2018,100,100054,98668,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,6343,NEW FAMILIES,Premium
06 July 2018,101,101052,100344,44,Thins Chips Light&  Tangy 175g,2,6.6,6348,YOUNG SINGLES/COUPLES,Mainstream
15 October 2018,101,101052,100347,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,6354,YOUNG FAMILIES,Premium
17 January 2019,101,101052,100349,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,6357,YOUNG SINGLES/COUPLES,Premium
16 February 2019,101,101052,100351,110,WW Original Corn    Chips 200g,2,3.8,6359,YOUNG SINGLES/COUPLES,Budget
07 March 2019,101,101052,100352,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,6360,MIDAGE SINGLES/COUPLES,Premium
04 June 2019,101,101052,100355,78,Thins Chips Salt &  Vinegar 175g,2,6.6,6364,RETIREES,Mainstream
28 January 2019,101,101096,100608,78,Thins Chips Salt &  Vinegar 175g,2,6.6,6370,MIDAGE SINGLES/COUPLES,Premium
26 October 2018,101,101170,101018,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,6373,RETIREES,Budget
20 April 2019,101,101186,101101,96,WW Original Stacked Chips 160g,2,3.8,6381,YOUNG SINGLES/COUPLES,Mainstream
04 April 2019,101,101211,101248,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,6388,RETIREES,Premium
20 October 2018,102,102102,102129,96,WW Original Stacked Chips 160g,2,3.8,6398,OLDER SINGLES/COUPLES,Premium
02 January 2019,102,102102,102131,47,Doritos Corn Chips  Original 170g,2,8.8,6400,RETIREES,Premium
23 February 2019,102,102102,102133,29,French Fries Potato Chips 175g,2,6.0,6403,YOUNG SINGLES/COUPLES,Budget
01 June 2019,102,102115,102214,47,Doritos Corn Chips  Original 170g,2,8.8,6417,YOUNG FAMILIES,Mainstream
28 July 2018,102,102160,102495,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,6421,MIDAGE SINGLES/COUPLES,Premium
27 October 2018,102,102241,102992,96,WW Original Stacked Chips 160g,2,3.8,6432,MIDAGE SINGLES/COUPLES,Mainstream
02 December 2018,102,102241,102993,44,Thins Chips Light&  Tangy 175g,2,6.6,6434,YOUNG SINGLES/COUPLES,Mainstream
12 May 2019,103,103332,103464,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,6451,MIDAGE SINGLES/COUPLES,Mainstream
14 July 2018,103,103398,103556,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,6454,OLDER SINGLES/COUPLES,Budget
25 April 2019,104,104187,104864,44,Thins Chips Light&  Tangy 175g,2,6.6,6487,RETIREES,Mainstream
30 January 2019,105,105023,105359,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,6490,YOUNG SINGLES/COUPLES,Budget
15 April 2019,105,105023,105360,78,Thins Chips Salt &  Vinegar 175g,2,6.6,6492,RETIREES,Mainstream
27 May 2019,105,105023,105361,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,6493,YOUNG FAMILIES,Mainstream
02 December 2018,105,105083,105774,44,Thins Chips Light&  Tangy 175g,2,6.6,7000,RETIREES,Mainstream
01 February 2019,105,105191,106443,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,7018,OLDER SINGLES/COUPLES,Premium
10 January 2019,106,106074,107191,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,7025,YOUNG SINGLES/COUPLES,Budget
08 May 2019,106,106074,107193,47,Doritos Corn Chips  Original 170g,2,8.8,7027,OLDER FAMILIES,Premium
04 October 2018,106,106122,107476,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,7030,RETIREES,Premium
23 February 2019,106,106147,107638,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,7036,MIDAGE SINGLES/COUPLES,Mainstream
15 January 2019,106,106169,107766,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,7042,YOUNG FAMILIES,Mainstream
06 July 2018,107,107014,108409,47,Doritos Corn Chips  Original 170g,2,8.8,7046,OLDER SINGLES/COUPLES,Budget
10 December 2018,107,107046,108594,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,7053,OLDER SINGLES/COUPLES,Premium
30 March 2019,107,107046,108596,110,WW Original Corn    Chips 200g,2,3.8,7055,YOUNG SINGLES/COUPLES,Mainstream
10 August 2018,107,107055,108642,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,7058,OLDER SINGLES/COUPLES,Budget
20 April 2019,107,107055,108645,44,Thins Chips Light&  Tangy 175g,2,6.6,7061,YOUNG FAMILIES,Budget
30 October 2018,107,107115,108991,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,7066,YOUNG FAMILIES,Mainstream
09 November 2018,107,107203,109513,44,Thins Chips Light&  Tangy 175g,2,6.6,7078,OLDER FAMILIES,Premium
26 January 2019,107,107203,109515,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,7080,OLDER SINGLES/COUPLES,Premium
13 December 2018,107,107216,109591,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,7086,OLDER SINGLES/COUPLES,Mainstream
12 April 2019,108,108362,110182,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,7095,OLDER SINGLES/COUPLES,Budget
24 February 2019,109,109011,110253,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,7101,RETIREES,Premium
02 September 2018,109,109028,110343,44,Thins Chips Light&  Tangy 175g,2,6.6,7102,YOUNG FAMILIES,Premium
24 October 2018,109,109082,110678,22,Thins Chips         Originl saltd 175g,2,6.6,7108,OLDER SINGLES/COUPLES,Budget
15 July 2018,109,109101,110805,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,7111,OLDER FAMILIES,Budget
29 May 2019,109,109101,110809,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,7115,MIDAGE SINGLES/COUPLES,Mainstream
07 November 2018,109,109146,111055,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,7119,MIDAGE SINGLES/COUPLES,Mainstream
30 June 2019,109,109146,111057,44,Thins Chips Light&  Tangy 175g,2,6.6,7121,RETIREES,Premium
19 October 2018,109,109178,111232,96,WW Original Stacked Chips 160g,2,3.8,7123,OLDER SINGLES/COUPLES,Premium
20 March 2019,109,109194,111326,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,7129,OLDER SINGLES/COUPLES,Premium
